connector_name,connector_url,type,name,description,attributes
Namely,https://www.workato.com/integrations/namely,action,Custom action,Custom action in Namely (Custom),{}
Namely,https://www.workato.com/integrations/namely,action,Create status post,Post new status on Namely,{}
Namely,https://www.workato.com/integrations/namely,action,Get employee profile details by ID,Get employee profile details in Namely,{}
Namely,https://www.workato.com/integrations/namely,action,Post comment,Post comment in Namely,{}
Namely,https://www.workato.com/integrations/namely,action,Search people profiles,Search people profiles in Namely,"{""badge"": ""Batch""}"
Namely,https://www.workato.com/integrations/namely,action,Update people profile,Update people profile in Namely,{}
Nano Nets,https://www.workato.com/integrations/nano-nets,trigger,New scanned document,New scanned document in Nanonets,{}
Nano Nets,https://www.workato.com/integrations/nano-nets,action,Custom action,Custom action in Nanonets,{}
Nano Nets,https://www.workato.com/integrations/nano-nets,action,Get document details,Get details of specific document in Nanonets,{}
Nano Nets,https://www.workato.com/integrations/nano-nets,action,List data models,List data models in Nanonets,{}
Nano Nets,https://www.workato.com/integrations/nano-nets,action,Scan document,Scan document in Nanonets,{}
Nano Nets,https://www.workato.com/integrations/nano-nets,action,Search documents,Search documents in Nanonets,{}
Nasuni,https://www.workato.com/integrations/nasuni,trigger,New notification,,{}
Nasuni,https://www.workato.com/integrations/nasuni,action,Custom action,Custom action in Nasuni Management Console (Custom),{}
Nasuni,https://www.workato.com/integrations/nasuni,action,Set auto caching mode for file/directory,Enable auto caching mode for file/directory in Nasuni Management Console,{}
Nasuni,https://www.workato.com/integrations/nasuni,action,Brings a specified file/directory into volume cache,Brings a specified file/directory into volume cache in Nasuni Management Console,{}
Nasuni,https://www.workato.com/integrations/nasuni,action,Creates a directory in a volume,Create directory in Nasuni Management Console,{}
Nasuni,https://www.workato.com/integrations/nasuni,action,Create folder quota for a specified volume,Create folder quota for a volume Nasuni Management Console,{}
Nasuni,https://www.workato.com/integrations/nasuni,action,Create share,Create share in Nasuni Management Console,{}
Nasuni,https://www.workato.com/integrations/nasuni,action,Create volume,Create volume in Nasuni Management Console,{}
Nasuni,https://www.workato.com/integrations/nasuni,action,Deletes folder quota for a specified volume,Deletes folder quota for a volume Nasuni Management Console,{}
Nasuni,https://www.workato.com/integrations/nasuni,action,Disables auto cache mode for file/directory,Disables auto cache mode for file/directory in Nasuni Management Console,{}
Nasuni,https://www.workato.com/integrations/nasuni,action,Disable pinning mode for file/directory,Disable pinning mode for file/directory in Nasuni Management Console,{}
Nasuni,https://www.workato.com/integrations/nasuni,action,Retrieves auto cache status for file/directory,Retrieves auto cache status for file/directory in Nasuni Management Console,{}
Nasuni,https://www.workato.com/integrations/nasuni,action,Get folder quota from a specified volume,Get folder quota from a volume Nasuni Management Console,{}
Nasuni,https://www.workato.com/integrations/nasuni,action,Get health status for a filer,Get health status for a filer inNasuni Management Console,{}
Nasuni,https://www.workato.com/integrations/nasuni,action,Get file/directory,Get file/directory in Nasuni Management Console,{}
Nasuni,https://www.workato.com/integrations/nasuni,action,Retrieves pinning status for file/directory,Retrieves pinning status for file/directory in Nasuni Management Console,{}
Nasuni,https://www.workato.com/integrations/nasuni,action,Enable global locking for file/folders,Enable locking for a file/folder path in Nasuni Management Console,{}
Nasuni,https://www.workato.com/integrations/nasuni,action,List all folder quotas,List folder quotas in Nasuni Management Console,{}
Nasuni,https://www.workato.com/integrations/nasuni,action,List folder quotas for a specified volume,List folder quotas for a volume in Nasuni Management Console,{}
Nasuni,https://www.workato.com/integrations/nasuni,action,List health status for all filers,List health status for all filers inNasuni Management Console,{}
Nasuni,https://www.workato.com/integrations/nasuni,action,List shares in Nasuni Management Console,List shares in Nasuni Management Console,{}
Nasuni,https://www.workato.com/integrations/nasuni,action,List Volumes,List volumes in Nasuni Management Console,{}
Nasuni,https://www.workato.com/integrations/nasuni,action,Pin file/directory into cache,Pin file/directory into cache in Nasuni Management Console,{}
Nasuni,https://www.workato.com/integrations/nasuni,action,Request snapshot for volume,Request snapshot of a volume in Nasuni Management Console,{}
Nasuni,https://www.workato.com/integrations/nasuni,action,Update folder quota for a specified volume,Update folder quota for a volume Nasuni Management Console,{}
Nasuni,https://www.workato.com/integrations/nasuni,action,Update share,Updates share in Nasuni Management Console,{}
NationBuilder,https://www.workato.com/integrations/nationbuilder,trigger,New RSVP,New RSVP in NationBuilder,{}
Navan,https://www.workato.com/integrations/navan,trigger,New booking,New booking in Navan,{}
Navan,https://www.workato.com/integrations/navan,action,Custom action,Custom action in Navan,{}
Naver SearchAd,https://www.workato.com/integrations/naver-searchad,action,Create a Master Report,Create a master report,{}
Naver SearchAd,https://www.workato.com/integrations/naver-searchad,action,Download a Master Report,Download a master report,{}
Naver SearchAd,https://www.workato.com/integrations/naver-searchad,action,Get Master Report Job Details,Get a master report job details,{}
Nested Data Helper,https://www.workato.com/integrations/nested-data-helper,action,getNestedData,getNestedData in Data  helper,{}
Nested Data Helper,https://www.workato.com/integrations/nested-data-helper,action,setNestedData,setNestedData in Data  helper,{}
Net Suite Open Air,https://www.workato.com/integrations/net-suite-open-air,trigger,New record,New object  in OpenAir,{}
Net Suite Open Air,https://www.workato.com/integrations/net-suite-open-air,trigger,New/updated record,New/updated object  in OpenAir,{}
Net Suite Open Air,https://www.workato.com/integrations/net-suite-open-air,trigger,Schedule trigger in batch,Scheduled object search in OpenAir,{}
Net Suite Open Air,https://www.workato.com/integrations/net-suite-open-air,action,Approve record,Approve record in OpenAir,{}
Net Suite Open Air,https://www.workato.com/integrations/net-suite-open-air,action,Create record,Create record in OpenAir,{}
Net Suite Open Air,https://www.workato.com/integrations/net-suite-open-air,action,Delete record,Delete record in OpenAir,{}
Net Suite Open Air,https://www.workato.com/integrations/net-suite-open-air,action,Reject record,Reject record in OpenAir,{}
Net Suite Open Air,https://www.workato.com/integrations/net-suite-open-air,action,Search records,Search records in OpenAir,{}
Net Suite Open Air,https://www.workato.com/integrations/net-suite-open-air,action,Submit record,Submit record in OpenAir,{}
Net Suite Open Air,https://www.workato.com/integrations/net-suite-open-air,action,Unapprove record,Unapprove record in OpenAir,{}
Net Suite Open Air,https://www.workato.com/integrations/net-suite-open-air,action,Update record,Update record in OpenAir,{}
Net Suite Open Air,https://www.workato.com/integrations/net-suite-open-air,action,Upsert record,Upsert record in OpenAir,{}
Neto,https://www.workato.com/integrations/neto,trigger,New Customer,New customer in Neto,{}
Neto,https://www.workato.com/integrations/neto,trigger,New Order/Quote,New order/quote in Neto,{}
Neto,https://www.workato.com/integrations/neto,trigger,Updated Customer,Updated customer in Neto,{}
Neto,https://www.workato.com/integrations/neto,trigger,Updated Order,Updated order in Neto,{}
Neto,https://www.workato.com/integrations/neto,trigger,Updated Order Status,Updated order status in Neto,{}
Neto,https://www.workato.com/integrations/neto,action,Custom action,Custom action in Neto (Custom),{}
NetSPI Attack Surface Management,https://www.workato.com/integrations/netspi-attack-surface-management,trigger,New Domains,New Domains in ASM,{}
NetSPI Attack Surface Management,https://www.workato.com/integrations/netspi-attack-surface-management,trigger,New IP Addresses,New IP addresses in ASM,{}
NetSPI Attack Surface Management,https://www.workato.com/integrations/netspi-attack-surface-management,trigger,New Vulnerabilities,Created vulnerability in ASM,{}
NetSPI Attack Surface Management,https://www.workato.com/integrations/netspi-attack-surface-management,trigger,Updated Vulnerabilities,Updated vulnerability in ASM,{}
NetSPI Attack Surface Management,https://www.workato.com/integrations/netspi-attack-surface-management,action,Accept Workato legal agreement,Accept Workato legal agreement in Attack  surface  management,{}
NetSPI Attack Surface Management,https://www.workato.com/integrations/netspi-attack-surface-management,action,Add network assets to attack surface,Add network assets to attack surface in Attack  surface  management,{}
NetSPI Attack Surface Management,https://www.workato.com/integrations/netspi-attack-surface-management,action,Add CIDR ranges to attack surface,Add CIDR ranges to attack surface in Attack  surface  management,{}
NetSPI Attack Surface Management,https://www.workato.com/integrations/netspi-attack-surface-management,action,Add IP ranges to attack surface,Add IP ranges to attack surface in Attack  surface  management,{}
NetSPI Attack Surface Management,https://www.workato.com/integrations/netspi-attack-surface-management,action,Add port screenshot by ID,Add port screenshot by ID in Attack  surface  management,{}
NetSPI Attack Surface Management,https://www.workato.com/integrations/netspi-attack-surface-management,action,Add service screenshot by ID,Add service screenshot by ID in Attack  surface  management,{}
NetSPI Attack Surface Management,https://www.workato.com/integrations/netspi-attack-surface-management,action,Add integration reference,Add integration reference in Attack  surface  management,{}
NetSPI Attack Surface Management,https://www.workato.com/integrations/netspi-attack-surface-management,action,Create products,Create products in Attack  surface  management,{}
NetSPI Attack Surface Management,https://www.workato.com/integrations/netspi-attack-surface-management,action,Associate ASNs from Domains,Associate ASNs from Domains in Attack  surface  management,{}
NetSPI Attack Surface Management,https://www.workato.com/integrations/netspi-attack-surface-management,action,Bulk Update ASN Clients by ID,Bulk Update ASN Clients by ID in Attack  surface  management,{}
